Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Total_Duration,Total_Pages,Avg_Time_Per_Page,Admin_Info_Ratio,Admin_Product_Ratio,Info_Product_Ratio,Admin_Duration_Per_Page,Info_Duration_Per_Page,Product_Duration_Per_Page,Bounce_Exit_Diff,Month_Num,Season,Holiday_Season,Is_Returning_Visitor,Is_New_Visitor,Is_Other_Visitor,PageValues_BounceRates,PageValues_ExitRates,Weekend_SpecialDay,ProductRelated_Weekend,Administrative_Duration_Log,Informational_Duration_Log,ProductRelated_Duration_Log,PageValues_Log,PageValues_Binned,ProductRelated_Binned
3,9.0,0,0.0,22,169.5,0.009090909,0.031818182,0.0,0.0,May,2,4,4,3,Returning_Visitor,0,178.5,25,7.14,3.0,0.13043478260869565,0.0,2.25,0.0,7.369565217391305,-0.022727273,5,Spring,0,1,0,0,0.0,0.0,0.0,0,2.302585092994046,0.0,5.1387352967235715,0.0,,Medium
6,127.4166667,0,0.0,162,5509.717928,0.001905069,0.021987823,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,5637.1345947,168,33.5543725875,6.0,0.03680981595092025,0.0,18.202380957142857,0.0,33.80195047852761,-0.020082754,11,Fall,1,1,0,0,0.0,0.0,0.0,0,4.855280185791687,0.0,8.614450189122039,0.0,,Very High
2,44.0,2,53.0,8,667.6666667,0.0,0.018181818,56.62363636,0.0,May,2,2,1,4,Returning_Visitor,1,764.6666667,12,63.722222224999996,0.6666666666666666,0.2222222222222222,0.2222222222222222,14.666666666666666,17.666666666666668,74.18518518888888,-0.018181818,5,Spring,0,1,0,0,0.0,1.0295206507957024,0.0,8,3.8066624897703196,3.9889840465642745,6.505285679903621,4.053932837002108,High,Low
0,0.0,0,0.0,8,249.0,0.0,0.020833333,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,0,249.0,8,31.125,0.0,0.0,0.0,0.0,0.0,27.666666666666668,-0.020833333,11,Fall,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,5.521460917862246,0.0,,Low
0,0.0,0,0.0,39,805.7916667,0.007692308,0.013846154,0.0,0.0,Dec,2,2,4,1,Returning_Visitor,0,805.7916667,39,20.661324787179485,0.0,0.0,0.0,0.0,0.0,20.144791667499998,-0.006153845999999999,12,Winter,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.693065477196768,0.0,,Medium
0,0.0,0,0.0,6,89.33333333,0.0,0.066666667,0.0,0.0,Mar,2,4,3,3,Returning_Visitor,0,89.33333333,6,14.888888888333334,0.0,0.0,0.0,0.0,0.0,12.761904761428571,-0.066666667,3,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,4.503506532174691,0.0,,Low
6,287.0,0,0.0,80,5046.056667,0.011084337,0.025771658,0.579785745,0.0,Oct,2,2,4,3,Returning_Visitor,0,5333.056667,86,62.01228682558139,6.0,0.07407407407407407,0.0,41.0,0.0,62.29699588888889,-0.014687321,10,Fall,0,1,0,0,0.006426540585376065,0.01494203993341521,0.0,0,5.662960480135946,0.0,8.526560514135364,0.4572892334133837,Low,High
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Oct,1,1,8,1,Returning_Visitor,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,Fall,0,1,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,,Very Low
0,0.0,0,0.0,17,701.5424242,0.013333333,0.026666667,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,0,701.5424242,17,41.267201423529414,0.0,0.0,0.0,0.0,0.0,38.974579122222224,-0.013333334000000002,3,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.554705789704764,0.0,,Low
3,150.125,4,26.5,26,1332.695346,0.026523297,0.04656682,5.473874968,0.0,Dec,3,2,3,2,Returning_Visitor,0,1509.320346,33,45.73698018181818,0.6,0.1111111111111111,0.14814814814814814,37.53125,5.3,49.35908688888889,-0.020043523,12,Winter,1,1,0,0,0.1451852115171295,0.25490095033736176,0.0,0,5.018107308934956,3.3141860046725258,7.195708824081884,1.8677748423734712,Low,Medium
1,65.5,0,0.0,51,1544.855159,0.012244898,0.027755102,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,1,1610.355159,52,30.968368442307693,1.0,0.019230769230769232,0.0,32.75,0.0,29.708753057692306,-0.015510204,11,Fall,1,1,0,0,0.0,0.0,0.0,51,4.197201947661808,0.0,7.343332537177558,0.0,,High
0,0.0,1,93.0,30,1045.833333,0.012903226,0.035483871,0.0,0.2,Feb,1,1,1,3,Returning_Visitor,0,1138.833333,31,36.73655912903226,0.0,0.0,0.03225806451612903,0.0,46.5,33.73655912903226,-0.022580645,2,Winter,0,1,0,0,0.0,0.0,0.0,0,0.0,4.543294782270004,6.953525012907905,0.0,,Medium
6,211.0,1,58.0,41,2078.666667,0.008333333,0.028125,0.0,0.0,May,2,2,8,6,Returning_Visitor,0,2347.666667,48,48.90972222916667,3.0,0.14285714285714285,0.023809523809523808,30.142857142857142,29.0,49.4920635,-0.019791667,5,Spring,0,1,0,0,0.0,0.0,0.0,0,5.356586274672012,4.07753744390572,7.639962903602958,0.0,,Medium
0,0.0,0,0.0,5,93.0,0.0,0.04,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,1,93.0,5,18.6,0.0,0.0,0.0,0.0,0.0,15.5,-0.04,11,Fall,1,1,0,0,0.0,0.0,0.0,5,0.0,0.0,4.543294782270004,0.0,,Very Low
9,145.7708333,8,408.5,139,6566.867562,0.003477444,0.015531015,67.39709637,0.0,Nov,2,2,3,2,Returning_Visitor,1,7121.1383953,156,45.64832304679487,1.0,0.06428571428571428,0.05714285714285714,14.577083329999999,45.388888888888886,46.90619687142858,-0.012053571,11,Fall,1,1,0,0,0.2343696283892783,1.0467453146789156,0.0,139,4.988872413197778,6.014936903293124,8.789944486799854,4.225330372996453,High,Very High
2,15.0,0,0.0,11,223.4666667,0.0,0.028571429,0.0,0.0,Sep,2,2,3,6,New_Visitor,1,238.4666667,13,18.343589746153846,2.0,0.16666666666666666,0.0,5.0,0.0,18.622222224999998,-0.028571429,9,Fall,0,0,1,0,0.0,0.0,0.0,11,2.772588722239781,0.0,5.413727218207365,0.0,,Low
0,0.0,0,0.0,27,4622.0,0.027160494,0.090123457,0.0,0.0,Oct,2,5,6,1,Returning_Visitor,0,4622.0,27,171.1851851851852,0.0,0.0,0.0,0.0,0.0,165.07142857142858,-0.06296296300000001,10,Fall,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,8.438799123988225,0.0,,Medium
0,0.0,0,0.0,13,338.2,0.030769231,0.069230769,0.0,0.0,Oct,1,1,4,4,Returning_Visitor,1,338.2,13,26.015384615384615,0.0,0.0,0.0,0.0,0.0,24.157142857142855,-0.038461537999999997,10,Fall,0,1,0,0,0.0,0.0,0.0,13,0.0,0.0,5.826589903917748,0.0,,Low
0,0.0,0,0.0,5,280.2,0.0,0.033333333,19.50605707,0.0,Aug,1,1,4,2,New_Visitor,0,280.2,5,56.04,0.0,0.0,0.0,0.0,0.0,46.699999999999996,-0.033333333,8,Summer,0,0,1,0,0.0,0.6502018958313144,0.0,0,0.0,0.0,5.63906615993651,3.0207203093319035,Medium,Very Low
0,0.0,1,0.0,31,751.0,0.003125,0.0421875,0.0,0.0,Dec,2,2,1,6,Returning_Visitor,1,751.0,32,23.46875,0.0,0.0,0.03125,0.0,0.0,23.46875,-0.0390625,12,Winter,1,1,0,0,0.0,0.0,0.0,31,0.0,0.0,6.62273632394984,0.0,,Medium
0,0.0,0,0.0,28,623.9666667,0.023214286,0.036309524,0.0,0.6,May,3,2,1,6,Returning_Visitor,0,623.9666667,28,22.284523810714287,0.0,0.0,0.0,0.0,0.0,21.516091955172413,-0.013095238000000002,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.437698315034131,0.0,,Medium
0,0.0,0,0.0,1,1364.0,0.0,0.1,0.0,0.0,May,3,2,4,4,Returning_Visitor,0,1364.0,1,1364.0,0.0,0.0,0.0,0.0,0.0,682.0,-0.1,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,7.21890970761906,0.0,,Very Low
0,0.0,0,0.0,9,218.0,0.0,0.033333333,0.0,0.0,Mar,2,2,6,3,Returning_Visitor,1,218.0,9,24.22222222222222,0.0,0.0,0.0,0.0,0.0,21.8,-0.033333333,3,Spring,0,1,0,0,0.0,0.0,0.0,9,0.0,0.0,5.389071729816501,0.0,,Low
1,6.0,0,0.0,14,548.1857143,0.028571429,0.02987013,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,1,554.1857143,15,36.945714286666664,1.0,0.06666666666666667,0.0,3.0,0.0,36.545714286666666,-0.0012987010000000028,3,Spring,0,1,0,0,0.0,0.0,0.0,14,1.9459101490553132,0.0,6.308436661720106,0.0,,Low
6,115.5833333,0,0.0,30,1076.958333,0.0,0.022857143,10.3889438,0.0,Nov,2,2,4,3,Returning_Visitor,1,1192.5416663,36,33.12615739722222,6.0,0.1935483870967742,0.0,16.511904757142858,0.0,34.74059138709678,-0.022857143,11,Fall,1,1,0,0,0.0,0.2374615740555634,0.0,30,4.758606324591563,0.0,6.982824098588349,2.432643042694035,Medium,Medium
3,55.05,0,0.0,18,4916.583333,0.013636364,0.018636364,20.08902391,0.0,Nov,2,6,5,1,Returning_Visitor,0,4971.633333,21,236.74444442857143,3.0,0.15789473684210525,0.0,13.7625,0.0,258.7675438421052,-0.004999999999999999,11,Fall,1,1,0,0,0.2739412424414633,0.37438636199146325,0.0,0,4.026244149518169,0.0,8.500572496332135,3.0487527112954034,Medium,Low
1,62.5,3,196.0,36,585.178355,0.0,0.001273148,0.0,0.0,May,2,2,6,4,Returning_Visitor,0,843.678355,40,21.091958875,0.25,0.02702702702702703,0.08108108108108109,31.25,49.0,15.815631216216216,-0.001273148,5,Spring,0,1,0,0,0.0,0.0,0.0,0,4.151039905898646,5.2832037287379885,6.373624103337143,0.0,,Medium
0,0.0,0,0.0,38,586.3333333,0.010526316,0.037593985,0.0,0.4,May,2,2,3,13,Returning_Visitor,0,586.3333333,38,15.429824560526317,0.0,0.0,0.0,0.0,0.0,15.034188033333335,-0.027067669000000003,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.375592517771262,0.0,,Medium
0,0.0,0,0.0,6,139.75,0.033333333,0.066666667,0.0,0.0,Nov,2,2,3,2,New_Visitor,0,139.75,6,23.291666666666668,0.0,0.0,0.0,0.0,0.0,19.964285714285715,-0.033333334,11,Fall,1,0,1,0,0.0,0.0,0.0,0,0.0,0.0,4.9469852670198,0.0,,Low
0,0.0,0,0.0,10,611.0,0.02,0.06,0.0,0.8,May,2,4,3,1,Returning_Visitor,0,611.0,10,61.1,0.0,0.0,0.0,0.0,0.0,55.54545454545455,-0.039999999999999994,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.416732282512326,0.0,,Low
1,19.2,0,0.0,11,663.5,0.0,0.0,0.0,0.0,Jul,2,2,6,13,Returning_Visitor,0,682.7,12,56.89166666666667,1.0,0.08333333333333333,0.0,9.6,0.0,55.291666666666664,0.0,7,Summer,0,1,0,0,0.0,0.0,0.0,0,3.005682604407159,0.0,6.4990348781533,0.0,,Low
0,0.0,0,0.0,16,819.1666667,0.0,0.0125,24.73875,0.0,May,2,2,5,2,New_Visitor,0,819.1666667,16,51.19791666875,0.0,0.0,0.0,0.0,0.0,48.1862745117647,-0.0125,5,Spring,0,0,1,0,0.0,0.309234375,0.0,0,0.0,0.0,6.709507571678565,3.247997638440219,Medium,Low
0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,May,2,2,2,3,Returning_Visitor,0,9.0,2,4.5,0.0,0.0,0.0,0.0,0.0,3.0,-0.1,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,2.302585092994046,0.0,,Very Low
0,0.0,0,0.0,11,142.4166667,0.0,0.036363636,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,142.4166667,11,12.9469697,0.0,0.0,0.0,0.0,0.0,11.868055558333333,-0.036363636,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,4.9657541466559625,0.0,,Low
13,611.0470588,7,393.325,34,1352.816503,0.009406495,0.033988025,5.816167973,0.0,May,2,2,6,2,Returning_Visitor,0,2357.1885617999997,54,43.65164003333333,1.625,0.37142857142857144,0.2,43.64621848571428,49.165625,38.65190008571429,-0.024581529999999997,5,Spring,0,1,0,0,0.054709754957184636,0.1976800624705233,0.0,0,6.416809173020227,5.977175442373538,7.21068292213169,1.9192974331494144,Low,Medium
1,2.0,0,0.0,16,323.2333333,0.0,0.013333333,0.0,0.0,Dec,3,2,8,8,Returning_Visitor,0,325.2333333,17,19.131372547058824,1.0,0.058823529411764705,0.0,1.0,0.0,19.013725488235295,-0.013333333,12,Winter,1,1,0,0,0.0,0.0,0.0,0,1.0986122886681098,0.0,5.781463421104479,0.0,,Low
2,58.5,2,125.0,16,485.8333333,0.0,0.002222222,0.0,0.0,Mar,2,2,7,2,New_Visitor,1,669.3333333,20,33.466666665000005,0.6666666666666666,0.11764705882352941,0.11764705882352941,19.5,41.666666666666664,28.578431370588234,-0.002222222,3,Spring,0,0,1,0,0.0,0.0,0.0,16,4.085976312551584,4.836281906951478,6.187921833091217,0.0,,Low
7,312.8,1,4.0,155,2374.966713,0.025906525,0.039077841,0.0,0.0,Jul,3,2,4,13,Returning_Visitor,0,2691.766713,163,16.513906214723928,3.5,0.04487179487179487,0.00641025641025641,39.1,2.0,15.224145596153845,-0.013171316000000002,7,Summer,0,1,0,0,0.0,0.0,0.0,0,5.748755840298932,1.6094379124341003,7.773159670704264,0.0,,Very High
2,90.0,0,0.0,3,202.8333333,0.0,0.013333333,0.0,0.0,May,3,2,7,2,Returning_Visitor,0,292.8333333,5,58.566666659999996,2.0,0.5,0.0,30.0,0.0,50.708333325,-0.013333333,5,Spring,0,1,0,0,0.0,0.0,0.0,0,4.51085950651685,0.0,5.317302666295585,0.0,,Very Low
0,0.0,0,0.0,7,24.0,0.042857143,0.1,0.0,0.8,May,2,4,1,3,Returning_Visitor,0,24.0,7,3.4285714285714284,0.0,0.0,0.0,0.0,0.0,3.0,-0.057142857000000005,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,3.2188758248682006,0.0,,Low
0,0.0,0,0.0,19,688.6666667,0.042105263,0.052631579,0.0,0.4,May,2,2,6,4,Returning_Visitor,0,688.6666667,19,36.245614036842106,0.0,0.0,0.0,0.0,0.0,34.433333335,-0.010526316,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.536208389125766,0.0,,Low
1,0.0,0,0.0,3,321.5,0.05,0.1,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,0,321.5,4,80.375,1.0,0.25,0.0,0.0,0.0,80.375,-0.05,3,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,5.776103136235827,0.0,,Very Low
5,86.0,0,0.0,23,267.3,0.0,0.016,0.0,0.0,Mar,1,1,4,9,Returning_Visitor,1,353.3,28,12.617857142857144,5.0,0.20833333333333334,0.0,14.333333333333334,0.0,11.137500000000001,-0.016,3,Spring,0,1,0,0,0.0,0.0,0.0,23,4.465908118654584,0.0,5.592105757431579,0.0,,Medium
0,0.0,2,76.0,35,2068.928571,0.0,0.014285714,39.27145714,0.0,May,2,6,6,6,Returning_Visitor,0,2144.928571,37,57.971042459459454,0.0,0.0,0.05555555555555555,0.0,25.333333333333332,57.47023808333333,-0.014285714,5,Spring,0,1,0,0,0.0,0.561020805065298,0.0,0,0.0,4.343805421853684,7.635269378900758,3.695642958464999,Medium,Medium
1,48.0,0,0.0,26,1066.666667,0.025,0.04202381,0.0,0.0,May,3,2,8,11,Returning_Visitor,0,1114.666667,27,41.28395062962963,1.0,0.037037037037037035,0.0,24.0,0.0,39.50617285185185,-0.01702381,5,Spring,0,1,0,0,0.0,0.0,0.0,0,3.8918202981106265,0.0,6.973230861253255,0.0,,Medium
0,0.0,0,0.0,20,1175.488095,0.0,0.021052632,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,0,1175.488095,20,58.774404749999995,0.0,0.0,0.0,0.0,0.0,55.97562357142857,-0.021052632,12,Winter,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,7.0702890891191945,0.0,,Low
13,913.5222222,3,141.88,29,1293.652222,0.002631579,0.020570175,1.483746347,0.0,Aug,2,2,4,2,Returning_Visitor,1,2349.0544442,45,52.20120987111111,3.25,0.43333333333333335,0.1,65.2515873,35.47,43.12174073333333,-0.017938596,8,Summer,0,1,0,0,0.0039045957280919134,0.030520922013400727,0.0,29,6.81840176737166,4.9620051171281885,7.165997383626283,0.9097680441228684,Low,Medium
2,42.0,0,0.0,16,602.0,0.014705882,0.044117647,0.0,0.0,May,2,2,1,3,Returning_Visitor,0,644.0,18,35.77777777777778,2.0,0.11764705882352941,0.0,14.0,0.0,35.411764705882355,-0.029411765000000003,5,Spring,0,1,0,0,0.0,0.0,0.0,0,3.7612001156935624,0.0,6.401917196727186,0.0,,Low
0,0.0,0,0.0,1,1.0,0.0,0.1,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.1,3,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.6931471805599453,0.0,,Very Low
5,59.0,0,0.0,152,7114.798341,0.002597403,0.010709751,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,0,7173.798341,157,45.692983063694264,5.0,0.032679738562091505,0.0,9.833333333333334,0.0,46.50194994117647,-0.008112348,11,Fall,1,1,0,0,0.0,0.0,0.0,0,4.0943445622221,0.0,8.870072709570234,0.0,,Very High
2,33.0,0,0.0,25,1720.0,0.0,0.007692308,60.29018448,0.0,Mar,2,5,3,1,Returning_Visitor,0,1753.0,27,64.92592592592592,2.0,0.07692307692307693,0.0,11.0,0.0,66.15384615384616,-0.007692308,3,Spring,0,1,0,0,0.0,0.46377066839697983,0.0,0,3.5263605246161616,0.0,7.450660796211539,4.115619707445794,High,Medium
8,66.2,3,276.0,25,641.8,0.006451613,0.013978495,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,0,984.0,36,27.333333333333332,2.0,0.3076923076923077,0.11538461538461539,7.355555555555556,69.0,24.684615384615384,-0.007526882,10,Fall,0,1,0,0,0.0,0.0,0.0,0,4.207673247529104,5.6240175061873385,6.465833633863357,0.0,,Medium
2,36.0,0,0.0,13,142.0,0.0,0.013333333,0.0,0.0,Mar,4,2,4,8,Returning_Visitor,0,178.0,15,11.866666666666667,2.0,0.14285714285714285,0.0,12.0,0.0,10.142857142857142,-0.013333333,3,Spring,0,1,0,0,0.0,0.0,0.0,0,3.6109179126442243,0.0,4.962844630259907,0.0,,Low
0,0.0,0,0.0,24,653.0,0.008333333,0.033333333,0.0,0.8,May,4,1,9,1,Returning_Visitor,0,653.0,24,27.208333333333332,0.0,0.0,0.0,0.0,0.0,26.12,-0.025,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.483107351457199,0.0,,Medium
0,0.0,0,0.0,5,68.4,0.0,0.08,0.0,0.0,June,2,4,2,4,Returning_Visitor,0,68.4,5,13.680000000000001,0.0,0.0,0.0,0.0,0.0,11.4,-0.08,6,Summer,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,4.239886867512759,0.0,,Very Low
0,0.0,0,0.0,4,46.0,0.0,0.05,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,46.0,4,11.5,0.0,0.0,0.0,0.0,0.0,9.2,-0.05,3,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,3.8501476017100584,0.0,,Very Low
0,0.0,0,0.0,47,2032.272727,0.017021277,0.023877069,0.0,0.0,Nov,3,2,7,1,Returning_Visitor,1,2032.272727,47,43.239845255319146,0.0,0.0,0.0,0.0,0.0,42.339015145833336,-0.0068557919999999994,11,Fall,1,1,0,0,0.0,0.0,0.0,47,0.0,0.0,7.617401954655631,0.0,,Medium
0,0.0,0,0.0,2,64.0,0.0,0.1,0.0,0.0,Feb,2,2,1,2,Returning_Visitor,0,64.0,2,32.0,0.0,0.0,0.0,0.0,0.0,21.333333333333332,-0.1,2,Winter,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,4.174387269895637,0.0,,Very Low
0,0.0,0,0.0,3,8.0,0.0,0.1,0.0,0.0,May,2,2,1,3,Returning_Visitor,0,8.0,3,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,2.0,-0.1,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,2.1972245773362196,0.0,,Very Low
7,40.5,0,0.0,39,743.0119048,0.0,0.01,0.0,0.0,May,2,2,1,3,Returning_Visitor,1,783.5119048,46,17.032867495652173,7.0,0.175,0.0,5.0625,0.0,18.57529762,-0.01,5,Spring,0,1,0,0,0.0,0.0,0.0,39,3.7256934272366524,0.0,6.612057035780345,0.0,,Medium
1,42.0,2,80.5,46,838.6833333,0.0,0.015416667,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,0,961.1833333,49,19.61598639387755,0.3333333333333333,0.02127659574468085,0.0425531914893617,21.0,26.833333333333332,17.84432624042553,-0.015416667,3,Spring,0,1,0,0,0.0,0.0,0.0,0,3.7612001156935624,4.400603020246817,6.733024836594298,0.0,,Medium
0,0.0,2,445.0,38,996.5166667,0.000854701,0.016544567,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,0,1441.5166666999999,40,36.0379166675,0.0,0.0,0.05128205128205128,0.0,148.33333333333334,25.551709402564104,-0.015689866,3,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,6.100318952020064,6.905268857095612,0.0,,Medium
1,21.0,0,0.0,31,945.6666667,0.006896552,0.010344828,0.0,0.0,May,2,2,1,4,New_Visitor,0,966.6666667,32,30.208333334375,1.0,0.03125,0.0,10.5,0.0,29.552083334375,-0.003448276,5,Spring,0,0,1,0,0.0,0.0,0.0,0,3.091042453358316,0.0,6.852947042522353,0.0,,Medium
0,0.0,0,0.0,10,428.6666667,0.0,0.022222222,36.256,0.4,May,2,2,5,2,New_Visitor,0,428.6666667,10,42.86666667,0.0,0.0,0.0,0.0,0.0,38.96969697272727,-0.022222222,5,Spring,0,0,1,0,0.0,0.805688880832,0.0,0,0.0,0.0,6.063009714348658,3.617813005680076,Medium,Low
0,0.0,0,0.0,20,545.1,0.01,0.031666667,0.0,0.0,Jul,3,2,8,4,Returning_Visitor,0,545.1,20,27.255000000000003,0.0,0.0,0.0,0.0,0.0,25.95714285714286,-0.021666667,7,Summer,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,6.302802109158108,0.0,,Low
0,0.0,0,0.0,2,28.2,0.0,0.1,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,0,28.2,2,14.1,0.0,0.0,0.0,0.0,0.0,9.4,-0.1,7,Summer,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,3.374168709274236,0.0,,Very Low
1,21.25,1,0.0,23,1171.071429,0.007407407,0.039506173,11.07703164,0.0,Dec,2,2,7,1,Returning_Visitor,0,1192.321429,25,47.69285716,0.5,0.041666666666666664,0.041666666666666664,10.625,0.0,48.794642875,-0.032098766,12,Winter,1,1,0,0,0.08205208170935747,0.4376111282963137,0.0,0,3.1023420086122493,0.0,7.066527914525545,2.491305437145731,Medium,Medium
0,0.0,0,0.0,6,50.83333333,0.033333333,0.05,0.0,0.0,Nov,1,1,3,2,New_Visitor,0,50.83333333,6,8.472222221666668,0.0,0.0,0.0,0.0,0.0,7.261904761428572,-0.016666667000000003,11,Fall,1,0,1,0,0.0,0.0,0.0,0,0.0,0.0,3.9480334428868704,0.0,,Low
9,341.0,0,0.0,37,1538.950794,0.005128205,0.014848485,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,0,1879.950794,46,40.868495521739135,9.0,0.23684210526315788,0.0,34.1,0.0,40.49870510526316,-0.00972028,12,Winter,1,1,0,0,0.0,0.0,0.0,0,5.834810737062605,0.0,7.339505742949148,0.0,,Medium
1,140.5,0,0.0,19,1475.166667,0.02037037,0.043333333,16.9796231,0.0,Nov,3,2,2,10,Returning_Visitor,0,1615.666667,20,80.78333334999999,1.0,0.05,0.0,70.25,0.0,73.75833335,-0.022962963000000003,11,Fall,1,1,0,0,0.345881205007547,0.7357836620067923,0.0,0,4.952299717083292,0.0,7.297203916807338,2.8892390666435643,Medium,Low
0,0.0,0,0.0,19,1065.9,0.016666667,0.04021164,0.0,1.0,May,1,1,1,6,Returning_Visitor,1,1065.9,19,56.1,0.0,0.0,0.0,0.0,0.0,53.295,-0.023544973,5,Spring,0,1,0,0,0.0,0.0,1.0,19,0.0,0.0,6.9725125261974155,0.0,,Low
4,49.2,0,0.0,3,22.0,0.0,0.025,0.0,0.0,Nov,2,2,3,2,New_Visitor,0,71.2,7,10.171428571428573,4.0,1.0,0.0,9.84,0.0,5.5,-0.025,11,Fall,1,0,1,0,0.0,0.0,0.0,0,3.9160150266976834,0.0,3.1354942159291497,0.0,,Very Low
0,0.0,0,0.0,4,56.0,0.1,0.15,0.0,0.0,May,2,2,6,3,Returning_Visitor,0,56.0,4,14.0,0.0,0.0,0.0,0.0,0.0,11.2,-0.04999999999999999,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,4.04305126783455,0.0,,Very Low
0,0.0,0,0.0,9,640.6666667,0.0,0.011111111,0.0,0.0,Mar,3,2,7,1,Returning_Visitor,1,640.6666667,9,71.18518518888888,0.0,0.0,0.0,0.0,0.0,64.06666666999999,-0.011111111,3,Spring,0,1,0,0,0.0,0.0,0.0,9,0.0,0.0,6.464068958105723,0.0,,Low
0,0.0,0,0.0,8,134.0,0.0,0.025,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,134.0,8,16.75,0.0,0.0,0.0,0.0,0.0,14.88888888888889,-0.025,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,4.90527477843843,0.0,,Low
1,12.0,2,39.5,23,488.75,0.0,0.015277778,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,1,540.25,26,20.778846153846153,0.3333333333333333,0.041666666666666664,0.08333333333333333,6.0,13.166666666666666,20.364583333333332,-0.015277778,12,Winter,1,1,0,0,0.0,0.0,0.0,23,2.5649493574615367,3.7013019741124933,6.19389505682465,0.0,,Medium
7,490.5,0,0.0,43,1286.916667,0.0,0.01037037,0.0,0.0,Dec,2,2,3,1,New_Visitor,0,1777.416667,50,35.54833334,7.0,0.1590909090909091,0.0,61.3125,0.0,29.248106068181816,-0.01037037,12,Winter,1,0,1,0,0.0,0.0,0.0,0,6.197461939587221,0.0,7.160781205037032,0.0,,Medium
0,0.0,0,0.0,3,23.0,0.044444444,0.111111111,0.0,0.8,May,2,2,6,1,Returning_Visitor,0,23.0,3,7.666666666666667,0.0,0.0,0.0,0.0,0.0,5.75,-0.066666667,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,3.1780538303479458,0.0,,Very Low
0,0.0,0,0.0,4,123.0,0.0,0.066666667,0.0,0.0,May,3,2,4,3,Returning_Visitor,0,123.0,4,30.75,0.0,0.0,0.0,0.0,0.0,24.6,-0.066666667,5,Spring,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,4.820281565605037,0.0,,Very Low
